ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
108264,Louis Segondi,M,20,NA,NA,France,FRA,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 1,500 metres",NA
111863,Henry Berry Slack,M,23,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
111863,Henry Berry Slack,M,23,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres,NA
112272,Harrison Preserved Smith,M,23,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 800 metres,NA
113730,Zoltn Speidl,M,20,NA,NA,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres,NA
113730,Zoltn Speidl,M,20,NA,NA,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 800 metres,NA
113730,Zoltn Speidl,M,20,NA,NA,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres Hurdles,NA
118788,Henri Alexis Tauzin,M,21,169,68,France,FRA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres Hurdles,NA
118788,Henri Alexis Tauzin,M,21,169,68,France,FRA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres Hurdles,Silver
118947,"W. Taylor, Jr.",M,NA,NA,NA,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Marathon,NA
119439,Walter Beardsley Tewksbury,M,24,183,64,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 60 metres,Silver
119439,Walter Beardsley Tewksbury,M,24,183,64,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,Silver
119439,Walter Beardsley Tewksbury,M,24,183,64,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres,Gold
119439,Walter Beardsley Tewksbury,M,24,183,64,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres Hurdles,Bronze
119439,Walter Beardsley Tewksbury,M,24,183,64,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres Hurdles,Gold
119534,Michel Johann Thato,M,22,NA,NA,Luxembourg,LUX,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Marathon,Gold
122978,Alfred Ernest Tysoe,M,26,175,70,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 800 metres,Gold
122978,Alfred Ernest Tysoe,M,26,175,70,Amateur Athletic Association,GBR,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 5,000 metres, Team",Gold
129688,Albert Karl Werkmller,M,20,NA,NA,Germany,GER,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres,NA
129820,Johan Isaac Westergren,M,24,NA,NA,Sweden,SWE,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 60 metres,NA
129820,Johan Isaac Westergren,M,24,NA,NA,Sweden,SWE,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
131668,Hermann Wraschtil,M,19,NA,NA,Austria,AUT,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 1,500 metres",NA
131668,Hermann Wraschtil,M,19,NA,NA,Austria,AUT,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 2,500 metres Steeplechase",NA
5527,Lesley Ashburner,M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 110 metres Hurdles,Bronze
6617,"Charles James Bacon, Jr.",M,19,183,77,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",NA
12055,Clyde Amel Blair,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
12055,Clyde Amel Blair,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
12055,Clyde Amel Blair,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
13197,George Valentine Bonhag,M,22,179,60,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
14799,Henry Alexander Brawley,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
14897,Emil William Breitkreutz,M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,Bronze
18476,Edward Powell Carr,M,26,168,59,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
18665,"Nathaniel John ""Nate"" Cartmell",M,21,182,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
18665,"Nathaniel John ""Nate"" Cartmell",M,21,182,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,Silver
18665,"Nathaniel John ""Nate"" Cartmell",M,21,182,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres,Silver
18685,Flix de la Caridad Carvajal de Soto,M,29,155,43,Cuba,CUB,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 110 metres Hurdles,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres Hurdles,Silver
22275,Harvey Wright Cohn,M,19,172,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
22275,Harvey Wright Cohn,M,19,172,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",NA
22275,Harvey Wright Cohn,M,19,172,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",NA
23066,Louis Albert Corey,M,NA,NA,NA,France,FRA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,Silver
23066,Louis Albert Corey,M,NA,NA,NA,Chicago Athletic Association,FRA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
25055,John Joseph Daly,M,24,187,83,Great Britain,GBR,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",Silver
26456,Bla de Mez,M,20,NA,NA,Hungary,HUN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
26456,Bla de Mez,M,20,NA,NA,Hungary,HUN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
26974,Peter Deer,M,25,NA,NA,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
26974,Peter Deer,M,25,NA,NA,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",NA
27962,"Frank P. ""Harry"" Devlin",M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
30087,Georgios Drosos,M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
35782,Joseph Stanislaus Fleming,M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
36547,"Robert Arthur ""Bob"" Fowler",M,21,170,57,Newfoundland,NFL,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
36583,John Joseph Foy,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
37658,John C. Furla,M,33,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
38709,William Rosenbir Garcia,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
38759,Corrie Henry Gardner,M,25,NA,NA,Australia,AUS,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 110 metres Hurdles,NA
40096,Kharilaos Giannakas,M,NA,176,67,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
43098,Herman Charles Groman,M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,Bronze
44773,"Charles Archibald ""Archie"" Hahn",M,23,167,64,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,Gold
44773,"Charles Archibald ""Archie"" Hahn",M,23,167,64,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,Gold
44773,"Charles Archibald ""Archie"" Hahn",M,23,167,64,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres,Gold
46151,"Robert W. ""Bertie"" Harris",M,NA,NA,NA,South Africa,RSA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
46564,Sidney Herbert Hatch,M,20,168,57,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
46564,Sidney Herbert Hatch,M,20,168,57,Chicago Athletic Association,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
46989,Lacey Earnest Hearn,M,23,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
46989,Lacey Earnest Hearn,M,23,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",Bronze
46989,Lacey Earnest Hearn,M,23,NA,NA,Chicago Athletic Association,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
47061,"Frederick J. ""Fred"" Heckwolf",M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
48426,"Thomas John ""Tom"" Hicks",M,28,168,60,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,Gold
48631,"Harry Livingston Hillman, Jr.",M,22,180,66,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,Gold
48631,"Harry Livingston Hillman, Jr.",M,22,180,66,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres Hurdles,Gold
48631,"Harry Livingston Hillman, Jr.",M,22,180,66,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres Hurdles,Gold
49229,"William Peter ""Bill"" Hogenson",M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,Silver
49229,"William Peter ""Bill"" Hogenson",M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,Bronze
49229,"William Peter ""Bill"" Hogenson",M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres,Bronze
51096,"William Bridges ""Will"" Hunter",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
56074,John Joseph Joyce,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
58732,Thomas James Kennedy,M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
58839,"Robert ""Bobby"" Kerr",M,22,171,66,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
58839,"Robert ""Bobby"" Kerr",M,22,171,66,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
58839,"Robert ""Bobby"" Kerr",M,22,171,66,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres,NA
61462,David Joseph Kneeland,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
69800,"James Davies ""Jim"" Lightbody",M,22,173,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,Gold
69800,"James Davies ""Jim"" Lightbody",M,22,173,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",Gold
69800,"James Davies ""Jim"" Lightbody",M,22,173,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",Gold
69800,"James Davies ""Jim"" Lightbody",M,22,173,61,Chicago Athletic Association,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
71500,John Charles Lordan,M,28,170,62,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
71583,"Frederick G. ""Fred"" Lorz",M,20,172,69,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
71692,Ioannis Loungitsas,M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
71702,Georgios L. Louridas,M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
76099,Jan Mashiani,M,NA,NA,NA,South Africa,RSA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
77768,Craig Ward McLanahan,M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 110 metres Hurdles,NA
78488,"Samuel Alexander ""Sammy"" Mellor, Jr.",M,24,178,58,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
81265,"Percival Talbot ""Percy"" Molson",M,23,184,NA,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
82594,Fay R. Moulton,M,28,175,70,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,Bronze
82594,Fay R. Moulton,M,28,175,70,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
82594,Fay R. Moulton,M,28,175,70,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres,NA
83360,David Curtiss Munson,M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",NA
83360,David Curtiss Munson,M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",NA
83360,David Curtiss Munson,M,20,NA,NA,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
85594,Arthur Lewis Newton,M,21,160,51,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,Bronze
85594,Arthur Lewis Newton,M,21,160,51,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",Bronze
85594,Arthur Lewis Newton,M,21,160,51,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
88329,"Andreas Ioannis ""Andrew"" Oikonomou",M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
92570,John B. Peck,M,NA,NA,NA,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
94695,Frank C. Pierce,M,NA,178,65,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
94865,Paul Henry Pilgrim,M,20,180,75,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
94865,Paul Henry Pilgrim,M,20,180,75,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
94865,Paul Henry Pilgrim,M,20,180,75,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
95100,Petros Pipilis,M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
95556,George Coleman Poage,M,23,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
95556,George Coleman Poage,M,23,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
95556,George Coleman Poage,M,23,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres Hurdles,Bronze
95556,George Coleman Poage,M,23,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres Hurdles,Bronze
96310,Guy Jonathan Porter,M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
97040,Meyer Prinstein,M,25,180,74,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
97040,Meyer Prinstein,M,25,180,74,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
97040,Meyer Prinstein,M,25,180,74,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
101364,Lawson Robertson,M,20,183,68,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
101364,Lawson Robertson,M,20,183,68,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
103493,Johannes Runge,M,26,185,75,Germany,GER,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
103493,Johannes Runge,M,26,185,75,Germany,GER,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
103493,Johannes Runge,M,26,185,75,Germany,GER,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",NA
105431,Richard Laimbeer Sanford,M,26,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",NA
107619,"Frederick William ""Fred"" Schule",M,24,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 110 metres Hurdles,Gold
107619,"Frederick William ""Fred"" Schule",M,24,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres Hurdles,NA
109719,"Thaddeus Rutter ""Thad"" Shideler",M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 110 metres Hurdles,Silver
113976,"Michael ""Mike"" Spring",M,24,167,54,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
118774,Len Taunyane,M,NA,NA,NA,South Africa,RSA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
123330,George Bernard Underwood,M,19,176,74,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
123330,George Bernard Underwood,M,19,176,74,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
123330,George Bernard Underwood,M,19,176,74,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
123959,Howard Van Nostrand Valentine,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
123959,Howard Van Nostrand Valentine,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,Silver
123959,Howard Van Nostrand Valentine,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",NA
123959,Howard Van Nostrand Valentine,M,22,NA,NA,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
124123,Georgios D. Vamkaitis,M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
125336,George Marshall Varnell,M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres Hurdles,NA
125336,George Marshall Varnell,M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres Hurdles,NA
125814,Dimitrios Veloulis,M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",Silver
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",NA
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,Chicago Athletic Association,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
128201,Frank Laird Waller,M,20,176,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,Silver
128201,Frank Laird Waller,M,20,176,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres Hurdles,Silver
134263,Khristos D. Zekhouritis,M,NA,NA,NA,Greece,GRE,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
520,Sidney Solomon Abrahams,M,21,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
2540,Ioannis Alepous,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Marathon,NA
3644,Georgios Anastasiadis,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 800 metres,NA
3644,Georgios Anastasiadis,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",NA
3650,Sotirios Anastasopoulos,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
